source,target
knowledge_base/mathematics/belief_updating.md,da_costa_2020
knowledge_base/mathematics/belief_updating.md,fisher_information
knowledge_base/mathematics/belief_updating.md,hierarchical_perception
knowledge_base/mathematics/belief_updating.md,variational_inference
knowledge_base/mathematics/belief_updating.md,A_matrix
knowledge_base/mathematics/belief_updating.md,bayesian_inference
knowledge_base/mathematics/belief_updating.md,multimodal_integration
knowledge_base/mathematics/belief_updating.md,structure_learning
knowledge_base/mathematics/belief_updating.md,mean_field_approximation
knowledge_base/mathematics/belief_updating.md,adaptive_control
knowledge_base/mathematics/belief_updating.md,sensory_evidence
knowledge_base/mathematics/belief_updating.md,markov_property
knowledge_base/mathematics/belief_updating.md,information_theory
knowledge_base/mathematics/belief_updating.md,free_energy_principle
knowledge_base/mathematics/belief_updating.md,symbolic_belief_updating
knowledge_base/mathematics/belief_updating.md,structured_variational_inference
knowledge_base/mathematics/belief_updating.md,robotics_belief_updating
knowledge_base/mathematics/belief_updating.md,active_inference
knowledge_base/mathematics/belief_updating.md,learning_theory
knowledge_base/mathematics/category_theory.md,spivak_2014
knowledge_base/mathematics/category_theory.md,symplectic_geometry
knowledge_base/mathematics/category_theory.md,awodey_2010
knowledge_base/mathematics/category_theory.md,probability_theory
knowledge_base/mathematics/category_theory.md,statistical_manifolds
knowledge_base/mathematics/category_theory.md,information_geometry
knowledge_base/mathematics/category_theory.md,../../docs/guides/implementation_patterns
knowledge_base/mathematics/category_theory.md,../../docs/api/api_documentation
knowledge_base/mathematics/category_theory.md,representation_theory
knowledge_base/mathematics/category_theory.md,../../docs/examples/usage_examples
knowledge_base/mathematics/category_theory.md,homological_algebra
knowledge_base/mathematics/category_theory.md,../cognitive/free_energy_principle
knowledge_base/mathematics/category_theory.md,baez_stay_2011
knowledge_base/mathematics/category_theory.md,bayesian_inference
knowledge_base/mathematics/category_theory.md,../../docs/guides/implementation_guides
knowledge_base/mathematics/category_theory.md,differential_geometry
knowledge_base/mathematics/category_theory.md,persistent_homology
knowledge_base/mathematics/category_theory.md,lie_theory
knowledge_base/mathematics/category_theory.md,fong_spivak_2019
knowledge_base/mathematics/category_theory.md,harmonic_analysis
knowledge_base/mathematics/category_theory.md,information_theory
knowledge_base/mathematics/category_theory.md,../cognitive/active_inference
knowledge_base/mathematics/category_theory.md,variational_methods
knowledge_base/mathematics/category_theory.md,optimal_control
knowledge_base/mathematics/category_theory.md,measure_theory
knowledge_base/mathematics/category_theory.md,algebraic_topology
knowledge_base/mathematics/compute_efe.md,utility_theory
knowledge_base/mathematics/compute_efe.md,da_costa_2020
knowledge_base/mathematics/compute_efe.md,efe_components
knowledge_base/mathematics/compute_efe.md,information_theory
knowledge_base/mathematics/compute_efe.md,select_policy
knowledge_base/mathematics/compute_efe.md,free_energy_principle
knowledge_base/mathematics/compute_efe.md,update_beliefs
knowledge_base/mathematics/compute_efe.md,efe_landscape
knowledge_base/mathematics/compute_efe.md,compute_vfe
knowledge_base/mathematics/compute_efe.md,computational_complexity
knowledge_base/mathematics/compute_efe.md,policy_evaluation
knowledge_base/mathematics/compute_efe.md,parr_2019
knowledge_base/mathematics/compute_efe.md,friston_2017
knowledge_base/mathematics/compute_vfe.md,numerical_methods
knowledge_base/mathematics/compute_vfe.md,variational_inference
knowledge_base/mathematics/compute_vfe.md,update_beliefs
knowledge_base/mathematics/compute_vfe.md,vfe_landscape
knowledge_base/mathematics/compute_vfe.md,friston_2006
knowledge_base/mathematics/compute_vfe.md,prediction_error
knowledge_base/mathematics/compute_vfe.md,convergence_plot
knowledge_base/mathematics/compute_vfe.md,accuracy_complexity
knowledge_base/mathematics/compute_vfe.md,monitor_inference
knowledge_base/mathematics/compute_vfe.md,bayesian_complexity
knowledge_base/mathematics/compute_vfe.md,buckley_2017
knowledge_base/mathematics/compute_vfe.md,compute_efe
knowledge_base/mathematics/compute_vfe.md,bogacz_2017
knowledge_base/mathematics/differential_geometry.md,sectional_curvature
knowledge_base/mathematics/differential_geometry.md,fiber_bundles
knowledge_base/mathematics/differential_geometry.md,lie_algebras
knowledge_base/mathematics/differential_geometry.md,metric_tensor
knowledge_base/mathematics/differential_geometry.md,exponential_map
knowledge_base/mathematics/differential_geometry.md,symplectic_geometry
knowledge_base/mathematics/differential_geometry.md,do_carmo
knowledge_base/mathematics/differential_geometry.md,parallel_transport
knowledge_base/mathematics/differential_geometry.md,kobayashi_nomizu
knowledge_base/mathematics/differential_geometry.md,lie_groups
knowledge_base/mathematics/differential_geometry.md,probability_theory
knowledge_base/mathematics/differential_geometry.md,statistical_manifolds
knowledge_base/mathematics/differential_geometry.md,ricci_curvature
knowledge_base/mathematics/differential_geometry.md,../../docs/research/research_documentation_index
knowledge_base/mathematics/differential_geometry.md,information_geometry
knowledge_base/mathematics/differential_geometry.md,hamiltonian_flow
knowledge_base/mathematics/differential_geometry.md,curvature_tensor
knowledge_base/mathematics/differential_geometry.md,group_theory
knowledge_base/mathematics/differential_geometry.md,inner_product
knowledge_base/mathematics/differential_geometry.md,../../docs/api/api_documentation_index
knowledge_base/mathematics/differential_geometry.md,differential_topology
knowledge_base/mathematics/differential_geometry.md,topology
knowledge_base/mathematics/differential_geometry.md,riemannian_connection
knowledge_base/mathematics/differential_geometry.md,../../docs/examples/usage_examples_index
knowledge_base/mathematics/differential_geometry.md,../../docs/guides/implementation_guides_index
knowledge_base/mathematics/differential_geometry.md,calculus_on_manifolds
knowledge_base/mathematics/differential_geometry.md,geodesics
knowledge_base/mathematics/differential_geometry.md,differential_geometry
knowledge_base/mathematics/differential_geometry.md,smooth_structures
knowledge_base/mathematics/differential_geometry.md,principal_connections
knowledge_base/mathematics/differential_geometry.md,lee
knowledge_base/mathematics/differential_geometry.md,tensor_calculus
knowledge_base/mathematics/differential_geometry.md,lie_theory
knowledge_base/mathematics/differential_geometry.md,gauge_theory
knowledge_base/mathematics/differential_geometry.md,belief_space
knowledge_base/mathematics/differential_geometry.md,free_energy_principle
knowledge_base/mathematics/differential_geometry.md,manifold_theory
knowledge_base/mathematics/differential_geometry.md,geodesic_equation
knowledge_base/mathematics/differential_geometry.md,marsden_ratiu
knowledge_base/mathematics/differential_geometry.md,riemannian_geometry
knowledge_base/mathematics/differential_geometry.md,optimal_control
knowledge_base/mathematics/efe_components.md,visualization_guide
knowledge_base/mathematics/efe_components.md,convergence_analysis
knowledge_base/mathematics/efe_components.md,action_selection
knowledge_base/mathematics/efe_components.md,policy_selection
knowledge_base/mathematics/efe_components.md,goal_specification
knowledge_base/mathematics/efe_components.md,parr_2019
knowledge_base/mathematics/efe_components.md,belief_evolution
knowledge_base/mathematics/efe_components.md,buckley_2017
knowledge_base/mathematics/efe_components.md,statistical_foundations
knowledge_base/mathematics/efe_components.md,optimization_theory
knowledge_base/mathematics/efe_components.md,efficiency_analysis
knowledge_base/mathematics/efe_components.md,preference_learning
knowledge_base/mathematics/efe_components.md,friston_2017
knowledge_base/mathematics/efe_components.md,numerical_methods
knowledge_base/mathematics/efe_components.md,da_costa_2020
knowledge_base/mathematics/efe_components.md,belief_updating
knowledge_base/mathematics/efe_components.md,C_matrix
knowledge_base/mathematics/efe_components.md,matrix_plots
knowledge_base/mathematics/efe_components.md,variational_inference
knowledge_base/mathematics/efe_components.md,expected_free_energy
knowledge_base/mathematics/efe_components.md,statistical_analysis
knowledge_base/mathematics/efe_components.md,free_energy_landscape
knowledge_base/mathematics/efe_components.md,learning_dynamics
knowledge_base/mathematics/efe_components.md,temporal_dynamics
knowledge_base/mathematics/efe_components.md,active_inference_pomdp
knowledge_base/mathematics/efe_components.md,matrix_operations
knowledge_base/mathematics/efe_components.md,kl_divergence
knowledge_base/mathematics/efe_components.md,policy_evaluation
knowledge_base/mathematics/efe_components.md,policy_learning
knowledge_base/mathematics/efe_components.md,utility_theory
knowledge_base/mathematics/efe_components.md,optimization_metrics
knowledge_base/mathematics/efe_components.md,information_theory
knowledge_base/mathematics/efe_components.md,free_energy_principle
knowledge_base/mathematics/efe_components.md,plotting_utilities
knowledge_base/mathematics/efe_components.md,information_gain
knowledge_base/mathematics/efe_components.md,temperature_parameter
knowledge_base/mathematics/efe_components.md,exploration_exploitation
knowledge_base/mathematics/efe_components.md,path_integral_free_energy
knowledge_base/mathematics/efe_components.md,distribution_analysis
knowledge_base/mathematics/efe_components.md,active_inference_theory
knowledge_base/mathematics/efe_components.md,uncertainty_resolution
knowledge_base/mathematics/efe_components.md,dynamical_systems
knowledge_base/mathematics/efe_components.md,reward_function
knowledge_base/mathematics/efe_components.md,compute_efe
knowledge_base/mathematics/efe_components.md,time_series_analysis
knowledge_base/mathematics/epistemic_value.md,connection_coefficients
knowledge_base/mathematics/epistemic_value.md,uncertainty_measures
knowledge_base/mathematics/epistemic_value.md,visualization_tools
knowledge_base/mathematics/epistemic_value.md,self_organization
knowledge_base/mathematics/epistemic_value.md,information_visualization
knowledge_base/mathematics/epistemic_value.md,entropy_measures
knowledge_base/mathematics/epistemic_value.md,homeostasis
knowledge_base/mathematics/epistemic_value.md,belief_updating
knowledge_base/mathematics/epistemic_value.md,statistical_manifold
knowledge_base/mathematics/epistemic_value.md,exploration_visualization
knowledge_base/mathematics/epistemic_value.md,numerical_stability
knowledge_base/mathematics/epistemic_value.md,free_energy_principle
